2,11,60.8282,27.8535,472.606,398.432,408.012,552.356,487.492,462.255
2,12,70.6317,32.5922,509.302,411.034,405.078,580.07,494.919,466.971
2,13,102.972,47.111,480.879,417.188,397.864,566.535,531.124,441.315
2,14,75.2572,34.2406,486.037,417.758,395.768,568.63,478.381,459.108
2,15,92.7508,42.3763,477.324,405.246,412.434,577.846,492.129,458.13
2,16,86.4554,39.1988,482.213,397.349,403.451,539.924,491.645,451.953
2,17,52.1744,24.0254,501.146,407.28,382.747,566.633,503.373,463.361
2,18,61.1847,27.9638,487.088,410.391,405.963,548.52,491.907,464.85
2,19,91.4127,41.7393,476.117,404.394,420.3,586.662,502.216,456.217
2,20,87.7288,40.2687,502.618,412.244,411.653,554.514,502.259,465.693
2,21,52.4772,24.0163,504.028,420.65,397.223,566.537,479.492,451.246
3,1,50.8648,23.3091,487.49,420.685,392.222,545.676,507.581,455.602
3,2,90.3663,41.0476,459.184,403.291,403.396,567.7,495.221,455.385
3,4,28.4077,13.2478,476.709,432.803,414.551,590.53,482.564,450.588
3,5,93.8969,42.4425,478.837,405.089,402.06,542.948,488.504,455.867
3,6,101.035,45.93,490.492,400.664,413.528,548.47,491.718,457.595
3,7,67.3474,30.5215,479.51,391.008,406.453,564.798,482.619,459.837
3,8,62.4454,28.8368,503.475,424.23,418.081,569.782,501.105,464.832
3,9,52.0751,23.8529,480.514,409.425,404.793,571.832,485.34,449.385
3,10,42.9927,19.8561,502.416,419.195,409.414,547.881,487.294,459.385
3,11,55.5061,25.5216,490.454,414.655,394.743,566.172,483.003,461.203
3,12,59.7413,27.503,500.079,402.617,404.546,564.36,489.17,458.268
3,13,85.5237,39.0349,492.282,413.755,402.932,570.934,492.372,445.933
3,14,123.241,55.7595,488.03,406.645,399.033,549.328,488.303,453.246
3,15,32.4324,14.9112,432.624,419.351,411.942,546.175,470.613,453.623
3,16,100.592,45.9396,491.274,412.154,411.325,554.023,483.219,468.19
3,17,67.4028,30.9034,492.069,420.991,376.2,594.525,497.29,454.207
3,18,81.4744,37.1492,470.593,401.163,407.922,561.828,495.553,460.603
3,19,123.576,56.1475,505.413,392.758,408.788,551.265,499.827,459.026
3,20,44.5932,20.7348,496.786,415.872,402.911,551.172,486.814,457.155
3,21,65.4966,29.9284,465.78,418.412,391.581,540.002,490.291,454.425
4,1,52.1266,23.9581,506.553,416.51,405.87,576.159,488.309,446.897
4,2,90.4511,41.1992,495.684,411.923,408.138,547.387,498.096,467.903
4,3,28.3574,13.2993,493.003,439.859,385.648,584.701,472.44,464.963
4,5,91.8702,41.8153,477.019,411.647,408.832,558.328,496.845,452.806
4,6,98.8357,44.8437,472.929,402.355,410.311,569.916,496.049,467.183
4,7,64.9849,29.6129,495.264,406.564,409.692,586.54,475.901,457.401
4,8,59.0717,27.2356,486.773,423.616,402.328,563.186,506.039,456.19
4,9,49.7356,22.8827,467.274,417.153,399.597,561.641,492.667,450.331
4,10,45.1624,20.9521,477.851,418.536,414.811,562.394,490.541,463.54
4,11,54.5896,25.1418,498.665,413.651,412.524,576.799,481.377,466.511
4,12,57.5057,26.3669,492.714,400.014,413.984,572.566,483.453,443.922
4,13,82.2255,37.4389,478.004,413.851,396.274,545.146,486.565,459.758
4,14,121.726,55.4681,474.742,413.039,408.238,549.723,516.025,451.047
4,15,29.4622,13.5047,453.614,443.502,404.231,530.191,492.755,445.209
4,16,97.9923,44.6911,487.941,385.694,404.876,567.655,508.061,465.939
4,17,68.616,31.3863,478.011,415.309,401.85,559.708,496.678,450.273
4,18,79.729,36.2431,471.726,414.557,403.37,559.145,490.7,449.832
4,19,121.342,54.8971,502.351,402.499,415.559,538.564,511.705,460.839
4,20,41.308,18.9819,505.658,415.479,393.137,560.837,481.468,452.273
4,21,64.8748,29.6505,499.642,408.72,405.396,566.292,479.247,458.956
5,1,115.196,52.2624,474.783,402.825,407.468,560.053,516.216,473.619
5,2,66.4191,30.536,481.218,414.824,415.677,561.579,492.529,478.054
5,3,90.3082,41.4708,477.111,419.386,385.509,558.018,491.836,441.359
5,4,88.3318,40.2691,452.522,399.245,417.383,569.351,502.284,487.54
5,6,33.322,15.4097,484.977,420.609,397.753,554.83,482.187,480.349
5,7,49.6561,22.6698,486.039,417.597,395.909,548.681,495.59,449.001
5,8,81.6547,37.1796,490.732,410.24,403.879,567.9,485.036,438.527
5,9,63.4182,29.1343,518.013,390.047,400.503,584.367,490.646,450.517
5,10,87.0031,39.6526,484.843,413.866,390.126,559.812,487.575,459.945
5,11,61.5219,28.0772,484.727,413.262,402.096,569.89,484.35,454.182
5,12,55.3158,25.3186,460.88,415.044,406.233,565.695,478.959,439.98
5,13,67.1019,30.6982,485.284,406.365,415.848,544.195,480.874,472.088
5,14,57.7354,26.3357,486.991,412.788,418.142,537.881,498.506,458.331
5,15,88.3972,40.3669,489.852,399.281,397.911,566.323,502.338,446.495
5,16,42.172,19.5593,481.562,418.433,418.274,563.91,477.458,464.706
5,17,79.1374,35.9652,487.613,378.666,408.36,577.088,493.169,452.904
5,18,38.2961,17.6821,462.089,419.097,397.236,567.306,467.097,466.309
5,19,55.2261,25.3746,467.997,422.276,420.662,552.935,483.478,450.03
5,20,75.9643,34.69,495.181,407.482,408.368,529.181,490.759,473.601
5,21,58.6441,27.2232,493.088,409.557,413.205,592.084,492.342,462.796
6,1,122.63,55.9992,515.812,404.205,409.398,540.611,499.507,457.066
6,2,74.0567,33.8362,502.497,403.302,399.062,553.125,486.168,461.156
6,3,98.1914,44.937,502.949,391.325,399.293,583.752,495.658,452.293
6,4,96.0424,43.3995,464.298,394.634,393.289,551.759,484.055,452.646
6,5,34.0671,15.6478,472.937,414.121,399.585,569.099,468.526,452.501
6,7,56.7636,26.0787,482.707,400.909,396.855,584.561,496.561,452.707
6,8,86.0861,39.3764,510.017,415.829,408.493,569.351,493.467,451.752
6,9,70.9676,32.4321,503.287,366.423,415.823,566.105,486.598,483.557
6,10,95.7776,43.6776,494.797,410.892,402.896,549.384,497.426,450.301
6,11,70.2824,32.2115,479.072,404.278,394.57,545.7,505.691,454.881
6,12,62.9033,28.5944,489.276,394.908,395.174,539.682,486.413,454.774
6,13,68.0594,31.0104,474.998,394.027,405.237,551.762,482.064,468.576
6,14,55.2827,25.3699,476.507,412.44,383.276,551.693,482.33,463.896
6,15,95.7626,43.4336,499.714,413.829,413.219,545.046,483.99,458.226
6,16,37.4425,17.2992,495.068,419.879,398.868,557.332,479.542,448.655
6,17,88.1401,40.2835,482.453,403.306,390.891,553.101,494.35,457.926
6,18,47.2863,21.7814,504.929,421.4,408.306,560.486,478.683,457.343
6,19,47.555,22.0322,486.172,404.987,407.49,570.775,489.886,478.555
6,20,82.7523,37.823,470.932,412.189,403.111,564.032,515.67,450.537
6,21,67.6998,31.0977,484.895,403.221,414.945,575.757,479.308,448.605
7,1,90.8662,41.46,491.113,403.905,403.477,573.642,487.157,457.107
7,2,71.739,33.0436,490.81,405.825,395.944,587.47,508.085,465.892
7,3,66.7105,30.2122,484.372,410.126,393.335,597.777,483.316,447.87
7,4,64.3982,29.5882,491.866,406.187,409.804,558.067,501.693,459.132
7,5,52.6078,24.1001,513.055,411.106,403.059,550.355,487.497,462.311
7,6,58.9702,27.2938,486.608,430.062,412.07,541.003,490.905,469.508
7,8,59.9877,27.597,484.179,420.427,401.167,549.924,486.087,463.712
7,9,39.3369,18.2212,504.497,421.523,401.128,559.938,469.281,469.09
7,10,67.5243,31.0511,464.107,412.37,413.073,556.73,508.364,473.462
7,11,44.1276,20.2714,483.609,410.321,413.985,575.907,470.449,463.363
7,12,31.5775,14.693,512.247,417.171,401.928,559.671,464.233,448.87
7,13,57.4319,26.2392,478.48,417.891,392.727,567.876,495.817,479.124
7,14,84.5486,38.4292,496.439,400.749,395.27,548.08,494.664,466.664
7,15,63.9995,29.3017,458.727,409.015,405.169,543.644,503.559,467.219
7,16,58.6162,27.0733,498.512,405.111,409.235,565.057,486.044,458.805
7,17,69.6482,31.9421,493.127,416.029,396.722,588.304,494.813,476.011
7,18,43.2742,19.9558,471.284,438.038,405.467,576.726,491.318,445.949
7,19,81.3968,37.0785,489.04,403.612,410.692,541.629,491.497,469.193
7,20,51.3111,23.5228,439.57,407.247,397.78,545.261,484.75,459.889
7,21,48.3656,22.2223,465.718,407.533,407.932,567.137,480.419,457.539
8,1,74.3265,33.9387,490.814,405.076,421.316,544.587,479.764,457.859
8,2,104.815,47.9054,479.131,398.582,401.157,556.997,502.036,480.735
8,3,62.423,28.5325,457.573,413.796,403.295,568.55,493.982,459.94
8,4,59.0996,27.0782,499.932,404.793,387.49,566.385,484.032,450.302
8,5,85.221,38.8479,502.211,420.056,401.505,538.241,499.467,452.917
8,6,88.9073,40.4317,493.431,415.424,396.991,556.902,503.511,452.883
8,7,60.6022,27.9786,497.758,412.348,406.397,549.325,486.879,467.473
8,9,54.5963,24.8854,481.006,412.553,404.552,540.991,478.509,443.842
8,10,76.5295,34.5179,488.774,400.253,403.061,570.227,485.401,450.069
8,11,68.4256,31.4358,482.133,411.059,392.886,575.495,505.884,447.752
8,12,58.1257,26.5044,472.949,413.423,399.826,544.504,488.447,471.546
8,13,54.5709,25.2475,483.913,416.611,399.623,560.325,493.851,455.296
8,14,117.942,53.3818,495.617,405.33,400.531,546.697,496.549,458.041
8,15,54.6192,25.0029,482.219,397.754,411.92,555.942,480.515,460.293
8,16,82.4643,37.4548,483.969,411.547,403.348,529.995,490.336,444.218
8,17,93.0876,42.3012,477.677,411.234,394.568,550.48,482.492,454.236
8,18,78.7313,35.9345,472.445,408.845,402.964,561.233,496.311,466.216
8,19,108.854,49.7839,483.543,410.484,407.042,564.772,497.876,464.128
8,20,45.1316,20.8582,500.765,405.305,412.88,576.94,478.941,460.262
8,21,77.9017,35.5325,473.219,407.585,407.256,553.644,490.185,452.825
9,1,76.7803,35.1144,486.661,406.651,414.639,567.894,491.451,442.633
9,2,75.6805,34.4325,476.511,398.686,411.199,557.51,491.405,456.29
9,3,52.3757,24.0529,488.923,404.108,382.272,567.598,482.729,479.172
9,4,50.0864,23.2238,476.543,393.194,412,560.615,488.421,459.872
9,5,67.3074,30.7201,477.903,409.066,393.341,573.2,523.63,452.875
9,6,74.1118,33.688,441.823,415.047,413.021,552.182,493.962,460.219
9,7,40.2745,18.5779,489.558,416.676,417.606,562.107,482.013,451.797
9,8,54.9193,25.0772,458.875,420.852,394.153,552.989,491.349,456.067
9,10,55.3691,25.2716,509.539,421.792,399.919,559.151,470.824,455.578
9,11,38.8873,18.0065,498.905,396.85,390.696,555.552,476.2,467.303
9,12,32.8206,15.1326,482.37,405.618,410.213,540.059,486.787,457.867
9,13,64.6344,29.529,487.483,416.15,399.981,554.724,482.028,467.987
9,14,98.1553,44.4301,484.129,411.198,404.115,544.698,496.103,457.586
9,15,49.9935,23.0928,481.94,397.192,414.108,562.607,497.427,447.469
9,16,73.6553,33.8901,500.006,406.218,413.074,576.427,485.98,456.478
9,17,64.6638,29.6327,485.488,420.847,395.79,552.519,483.334,442.946
9,18,55.9017,25.8796,491.661,421.343,416.85,560.022,496.964,454.336
9,19,96.6068,44.0379,492.776,406.04,393.447,558,496.211,472.653
9,20,39.033,17.8724,478.709,419.203,391.942,531.048,469.307,450.796
9,21,48.4314,22.3959,477.384,422.386,400.512,581.552,478.873,449.784
10,1,65.2799,29.8764,487.515,425.362,416.754,571.228,485.196,453.321
10,2,77.2115,35.3527,462.053,400.884,404.619,554.595,509.3,458.57
10,3,44.4571,20.3752,489.358,422.443,400.389,559.037,490.992,444.35
10,4,46.6771,21.7456,502.418,416.334,403.629,572.038,493.858,459.801
10,5,92.0561,41.9403,480.131,408.409,407.845,549.01,510.037,451.546
10,6,100.086,45.5132,491.811,391.769,399.108,543.389,495.929,464.661
10,7,69.6256,31.8191,489.124,416.84,406.179,563.285,490.878,457.759
10,8,78.0162,35.3215,478.828,400.151,413.685,540.894,486.078,454.644
10,9,56.5329,25.8482,485.677,403.532,408.4,568.12,477.199,448.561
10,11,50.5864,23.3209,500.295,426.663,398.727,567.67,491.408,465.871
10,12,62.049,28.3182,498.484,420.405,391.267,546.985,480.952,468.516
10,13,95.6387,43.3624,481.438,384.501,396.904,537.012,488.538,453.479
10,14,117.236,53.1795,500.436,410.182,398.528,542.524,497.147,451.682
10,15,51.1035,23.4845,491.584,422.079,406.293,545.779,483.512,467.188
10,16,102.718,46.59,472.066,411.77,396.927,562.878,487.868,455.057
10,17,50.8561,23.2377,505.327,413.083,407.904,534.382,482.137,460.545
10,18,78.4826,35.6825,477.665,397.094,402.279,536.137,495.912,467.399
10,19,122.252,55.3206,497.023,397.087,413.739,537.361,493.794,451.715
10,20,57.5602,26.3893,492.407,408.472,409.42,554.089,489.804,458.734
10,21,57.3818,26.2953,473.11,429.601,398.688,551.619,491.513,447.258
11,1,82.7437,37.6251,483.917,403.259,383.465,559.939,499.778,458.079
11,2,62.8812,29.0286,487.17,418.988,404.778,561.351,495.642,470.629
11,3,56.8799,26.0705,448.957,416.367,400.841,556,489.959,451.05
11,4,56.0137,25.6126,485.001,417.688,398.145,551.067,491.347,450.069
11,5,66.4844,30.4677,490.231,420.458,384.746,573.452,494.096,460.403
11,6,74.4999,34.0773,492.076,410.778,389.873,580.569,483.585,452.21
11,7,46.1385,21.2461,484.518,401.532,407.899,556.006,475.773,456.219
11,8,69.8218,31.8573,490.081,402.681,407.508,571.287,484.929,465.918
11,9,39.9606,18.5588,474.474,424.084,410.146,553.31,482.799,456.996
11,10,50.4959,23.3102,506.538,400.541,410.395,565.237,500.742,464.809
11,12,40.0119,18.557,487.064,408.729,408.117,535.097,477.783,465.79
11,13,77.023,35.2259,490.169,412.298,402.984,577.277,506.191,468.334
11,14,93.2654,42.398,493.701,409.455,384.252,550.621,490.693,465.472
11,15,58.0477,26.5471,479.531,409.325,388.335,546.717,481.576,471.468
11,16,77.673,35.2949,459.169,415.577,408.3,550.057,489.74,472.979
11,17,51.5321,23.5602,501.491,425.412,389.236,542.521,482.528,448.408
11,18,52.9715,24.1751,478.972,422.707,405.54,557.019,473.787,461.948
11,19,96.6989,43.9678,494.427,392.783,406.21,556.215,500.742,455.366
11,20,51.9545,23.7438,497.673,410.558,420.032,533.113,495.093,463.129
11,21,35.6707,16.5607,483.152,418.886,399.238,581.024,471.718,465.931
12,1,84.8846,38.8603,451.112,413.919,372.647,562.833,497.324,467.136
12,2,71.8953,32.7899,494.693,401.452,385.247,567.466,495.064,457.371
12,3,60.3257,27.5688,502.565,416.666,400.891,548.816,484.36,450.64
12,4,58.1404,26.5508,475.948,425.779,385.281,532.495,495.815,455.138
12,5,59.4889,27.0016,476.742,406.734,392.447,540.143,487.355,467.823
12,6,66.3313,30.1783,485.956,420.374,402.119,532.953,490.415,458.206
12,7,32.7989,15.1019,486.097,437.79,412.457,579.923,474.98,448.843
12,8,58.7325,26.9986,510.146,421.038,399.043,529.663,488.869,470.314
12,9,33.1044,15.3353,487.495,427.669,392.941,558.087,466.544,449.899
12,10,61.169,28.1568,488.837,425.231,399.331,593.029,500.141,459.506
12,11,39.2224,18.2748,489.751,422.331,413.563,575.414,480.792,449.585
12,13,62.0259,28.4559,493.972,412.398,402.173,558.605,487.579,450.11
12,14,90.5627,41.4397,459.016,411.637,409.647,559.206,488.163,454.434
12,15,58.0856,26.4738,490.804,415.462,402.57,548.397,489.627,449.588
12,16,66.4148,30.3072,506.49,397.729,405.559,548.683,511.506,460.18
12,17,65.6458,30.1148,497.582,415.474,417.248,541.675,496.398,463.923
12,18,48.3902,22.1942,505.861,413.697,401.519,544.573,470.297,471.169
12,19,88.8508,40.5767,499.664,416.631,405.623,551.067,485.224,454.999
12,20,46.356,21.2355,460.16,422.098,380.801,560.22,490.172,471.844
12,21,45.9692,21.2816,499.473,423.446,409.486,560.828,475.887,458.666
13,1,99.1048,44.8969,459.825,413.405,401.054,580.137,492.45,464.132
13,2,100.027,45.5185,488.951,416.389,402.244,569.608,486.363,448.335
13,3,81.9001,37.4663,463.398,409.254,397.907,557.536,494.426,465.565
13,4,78.6521,36.0298,468.542,413.3,396.451,540.396,491.677,466.013
13,5,67.067,30.4749,498.392,425.003,399.134,547.71,485.39,467.579
13,6,67.2794,31.1213,496.507,414.149,393.037,589.291,490.107,456.42
13,7,54.4453,25.1696,515.028,410.365,402.061,548.336,486.216,459.764
13,8,50.9697,23.5999,500.01,424.363,392.657,546.828,481.791,454.544
13,9,60.7101,27.9037,485.09,418.746,413.248,547.426,486.938,462.964
13,10,90.5507,41.2626,490.728,401.572,396.797,557.791,493.879,444.987
13,11,72.0256,33.205,487.25,416.215,411.081,559.745,488.807,473.741
13,12,57.8179,26.5295,504.143,398.148,398.841,559.792,508.743,451.159
13,14,97.5543,44.643,483.04,410.019,395.777,556.227,496.693,450.222
13,15,75.5261,34.4046,500.686,410.852,401.949,579.49,481.875,455.314
13,16,57.5518,26.2139,481.43,417.057,401.516,541.517,483.852,455.287
13,17,98.445,44.8714,497.132,403.782,401.905,547.581,496.217,456.24
13,18,67.2242,30.6573,470.967,407.225,405.379,545.754,512.221,457.925
13,19,83.4398,38.0489,492.864,407.998,410.891,561.1,486.608,490.832
13,20,61.7968,28.3551,477.917,400.506,404.674,565.895,487.211,449.195
13,21,77.7644,35.4464,477.416,403.175,390.215,557.26,491.653,453.621
14,1,146.628,66.5783,491.517,398.069,399.26,549.437,496.581,470.023
14,2,73.6618,33.4374,484.582,412.585,414.279,547.67,479.519,446.837
14,3,120.966,55.03,493.819,394.859,406.151,575.968,501.286,453.136
14,4,119.502,54.6724,490.852,420.812,410.322,544.153,509.995,468.972
14,5,59.0496,26.889,487.749,424.906,402.002,533.587,479.11,455.308
14,6,55.8518,25.6781,490.983,415.624,412.107,578.992,487.877,443.658
14,7,82.9111,37.7127,489.135,406.357,401.73,551.864,496.39,465.372
14,8,115.69,52.8298,479.754,410.994,408.27,547.762,491.468,476.51
14,9,95.5802,43.2186,482.587,413.32,395.869,583.661,491.123,447.954
14,10,113.497,51.5197,504.896,416.442,406.97,565.37,498.783,437.534
14,11,89.6171,40.8406,486.835,403.442,408.122,557.795,490.589,454.547
14,12,87.7038,39.7242,474.556,405.476,404.804,560.274,489.245,457.618
14,13,98.9034,45.3778,478.986,409.559,408.42,571.347,507.924,471.331
14,15,120.327,54.6614,456.036,399.295,407.962,537.27,499.969,448.168
14,16,66.9371,30.7797,516.519,405.208,404.941,552.376,485.838,463.075
14,17,97.571,44.4468,494.558,401.72,424.127,534.191,497.849,453.876
14,18,68.1979,31.054,477.632,407.492,411.348,545.398,499.695,450.83
14,19,49.9042,22.979,501.607,416.504,399.095,561.391,486.432,463.675
14,20,108.974,49.793,491.414,416.688,407.316,563.883,497.443,461.929
14,21,83.3652,38.2536,499.131,415.586,407.762,594.523,504.559,448.706
15,1,51.8682,23.9234,492.134,420.029,385.663,555.107,497.441,452.025
15,2,94.1272,42.8183,479.09,408.312,383.316,551.039,494.523,468.525
15,3,33.1296,15.3049,471.785,440.473,406.792,551.326,476.089,458.282
15,4,30.2097,14.1102,472.491,443.497,420.726,554.918,466.881,466.03
15,5,92.6831,42.1435,474.907,406.214,402.235,553.668,489.821,457.631
15,6,99.3035,44.8446,471.712,379.952,403.417,546.967,499.519,456.045
15,7,65.3337,29.9584,466.089,406.474,391.368,580.079,488.935,450.205
15,8,55.3389,25.3112,455.664,402.674,405.352,580.92,488.484,450.171
15,9,50.3901,23.3148,498.201,419.1,398.501,546.664,481.431,469.831
15,10,50.3364,22.9839,493.181,403.436,396.461,551.846,480.08,458.325
15,11,57.3711,26.0292,499.261,412.517,391.157,535.908,475.383,457.963
15,12,58.1985,26.7414,469.691,415.932,410.139,576.679,492.157,462.583
15,13,79.847,36.4758,443.066,418.934,399.187,551.001,495.384,471.268
15,14,123.299,56.382,462.641,419.708,419.182,562.803,503.906,460.372
15,16,97.644,44.7517,486.895,410.402,403.4,572.978,495.177,452.8
15,17,73.3023,33.4815,483.089,409.695,416.637,554.119,499.782,445.709
15,18,81.0844,37.0532,506.457,413.863,405.652,557.212,486.862,447.129
15,19,121.685,55.7375,479.622,410.382,405.395,581.567,501.097,453.527
15,20,39.4753,18.0095,468.623,420.849,394.966,552.156,467.256,456.433
15,21,67.9045,31.0327,486.249,411.489,403.209,553.337,493.064,459.411
16,1,120.284,54.9924,503.568,406.408,410.87,558.048,500.028,451.016
16,2,83.8488,38.3067,484.357,417.34,411.523,563.566,498.102,454.242
16,3,97.3062,44.1328,481.231,405.677,407.682,550.338,485.145,447.966
16,4,94.7567,43.1418,458.004,422.07,401.804,555.039,498.503,460.798
16,5,42.4749,19.5305,485.161,420.524,393.882,563.949,484.175,467.518
16,6,37.0003,17.1599,492.161,418.763,389.862,551.758,476.123,443.851
16,7,55.9674,25.9147,494.871,408.416,413.535,557.732,505.067,460.153
16,8,79.2009,35.8797,464.563,413.247,415.951,562.758,483.998,455.345
16,9,70.0689,32.1094,481.036,408.095,408.272,560.221,484.683,467.226
16,10,97.9681,44.4855,482.049,403.981,404.574,544.211,485.161,454.281
16,11,73.0133,33.6072,472.604,401.086,424.984,576.961,490.582,469.611
16,12,62.5446,28.7364,500.565,418.707,412.517,538.294,480.234,463.187
16,13,57.8896,26.4419,462.939,417.643,411.628,558.968,505.046,454.085
16,14,65.9258,30.0362,479.32,393.07,409.895,566.899,483.909,468.547
16,15,93.6609,42.8569,473.745,411.373,406.342,541.252,498.776,471.577
16,17,94.3352,42.8938,475.051,413.109,421.27,565.005,484.404,457.059
16,18,52.8118,24.2008,486.335,411.429,397.286,537.434,486.348,472.765
16,19,51.4537,23.6825,450.314,425.928,422.787,552.168,483.665,451.141
16,20,79.7792,36.4619,491.706,398.386,412.619,571.125,493.957,470.809
16,21,72.6733,32.9138,448.628,405.318,396.266,568.162,496.752,443.581
17,1,90.8463,41.2647,460.777,399.715,402.601,585.182,499.713,451.082
17,2,54.0523,24.616,475.403,407.161,409.717,553.975,473.913,456.816
17,3,68.6015,31.5472,470.44,409.103,396.437,555.954,491.095,452.596
17,4,69.8649,31.8789,460.875,408.955,400.558,557.477,492.904,441.402
17,5,83.9247,38.1525,490.962,395.072,408.275,583.019,501.09,448.098
17,6,92.1824,41.8676,472.619,415.57,394.005,566.738,486.409,463.172
17,7,71.4838,32.4799,472.639,419.172,403.54,543.462,483.044,455.801
17,8,94.3087,43.0298,482.989,406.802,396.583,574.065,504.957,467.187
17,9,65.5618,30.1619,496.086,408.125,403.906,553.725,492.268,458.418
17,10,50.5904,23.1798,489.524,412.395,400.873,561.098,497.2,455.261
17,11,51.3569,23.7224,489.451,419.356,399.058,566.241,491.082,450.932
17,12,66.2601,30.1277,493.65,414.418,408.167,559.828,490.854,453.098
17,13,103.267,47.0398,489.282,410.364,407.252,555.139,491.568,462.418
17,14,101.044,45.6825,470.105,403.445,389.314,559.749,501.704,450.566
17,15,73.8037,33.6225,492.388,409.461,401.997,561.251,476.629,450.734
17,16,98.8196,44.7973,451.937,401.953,407.148,558.134,492.448,469.629
17,18,71.0447,32.4581,493.173,412.826,411.05,539.722,479.803,466.07
17,19,112.051,50.5476,469.406,402.669,400.49,560.343,493.224,469.514
17,20,74.3396,33.8973,469.896,413.799,407.246,552.591,479.197,465.183
17,21,49.0171,22.5546,491.316,416.547,406.236,551.595,487.384,452.555
18,1,103.66,47.138,513.872,410.948,398.315,569.771,497.119,447.914
18,2,58.649,26.9639,498.298,410.914,408.243,592.581,493.598,463.537
18,3,78.2595,35.8226,500.41,398.231,415.028,554.674,503.121,459.723
18,4,76.5643,34.9864,481.643,422.184,401.339,544.178,493.733,461.362
18,5,38.6698,17.8688,495.222,434.051,379.423,558.406,479.15,451.227
18,6,46.915,21.5634,454.597,411.513,411.647,546.369,500.508,454.2
18,7,40.6962,18.9237,491.215,427.039,410.989,547.264,492.93,474.537
18,8,75.5387,34.3706,472.698,421.716,402.369,539.059,493.458,455.44
18,9,52.3862,24.2703,497.37,406.885,412.791,562.858,492.282,461.469
18,10,73.8033,33.9234,502.71,419.699,399.671,559.387,498.911,462.527
18,11,48.3827,22.3207,494.277,415.304,416.288,556.928,491.882,456.212
18,12,44.5908,20.527,464.774,412.842,395.145,540.807,481.052,460.478
18,13,67.6329,30.9073,495.586,411.589,409.011,557.654,498.341,455.818
18,14,67.2575,30.5613,492.791,393.969,403.126,533.537,482.398,455.407
18,15,77.1722,35.3202,498.772,409.777,399.921,561.325,486.994,464.292
18,16,52.8827,24.355,491.856,409.286,401.752,551.136,492.65,462.604
18,17,66.6311,30.4073,487.033,416.352,401.004,527.088,490.119,465.823
18,19,68.7756,31.2855,478.876,417.673,405.696,550.697,484.839,455.013
18,20,65.9417,30.4024,495.016,424.577,408.382,550.646,503.142,455.23
18,21,45.4888,20.7491,462.241,413.915,405.818,594.797,490.388,449.692
19,1,144.788,65.8194,490.978,403.391,409.634,565.785,500.783,449.296
19,2,89.0299,40.9675,491.964,407.375,414.719,553.641,505.21,467.211
19,3,120.514,54.7861,492.751,400.051,414.219,561.449,487.481,457.969
19,4,118.33,54.0884,472.916,401.978,398.181,560.298,489.627,442.274
19,5,55.7528,25.5405,490.112,421.558,415.527,557.745,486.672,443.323
19,6,47.3366,21.798,488.761,424.844,416.786,540.645,478.013,457.884
19,7,78.9718,36.0037,481.788,405.684,395.013,530.287,494.049,453.113
19,8,105.815,48.3034,474.412,409.838,404.261,564.617,497.584,460.451
19,9,93.2442,42.3259,484.505,405.283,409.375,543.197,497.414,463.789
19,10,117.725,53.6875,468.558,403.485,394.782,582.01,491.792,459.918
19,11,92.263,41.887,483.142,418.577,412.584,538.199,486.966,464.711
